"Data" "Ora" "FlussoImport" "FlussoExport" "Zona"
"18785" 2022-07-06 "1" 338 0 "XAUS"
"18786" 2022-07-06 "1" 3503 0 "XFRA"
"18787" 2022-07-06 "1" 500 0 "XGRE"
"18788" 2022-07-06 "2" 670 0 "BSP"
"18789" 2022-07-06 "2" 338 0 "XAUS"
"18790" 2022-07-06 "2" 3503 0 "XFRA"
"18791" 2022-07-06 "2" 500 0 "XGRE"
"18792" 2022-07-06 "3" 670 0 "BSP"
"18793" 2022-07-06 "3" 338 0 "XAUS"
"18794" 2022-07-06 "3" 3503 0 "XFRA"
"18795" 2022-07-06 "3" 500 0 "XGRE"
"18796" 2022-07-06 "4" 652 0 "BSP"
"18797" 2022-07-06 "4" 331 0 "XAUS"
"18798" 2022-07-06 "4" 3411 0 "XFRA"
"18799" 2022-07-06 "4" 500 0 "XGRE"
"18800" 2022-07-06 "5" 652 0 "BSP"
"18801" 2022-07-06 "5" 331 0 "XAUS"
"18802" 2022-07-06 "5" 3411 0 "XFRA"
"18803" 2022-07-06 "5" 500 0 "XGRE"
"18804" 2022-07-06 "6" 652 0 "BSP"
"18805" 2022-07-06 "6" 331 0 "XAUS"
"18806" 2022-07-06 "6" 3411 0 "XFRA"
"18807" 2022-07-06 "6" 500 0 "XGRE"
"18808" 2022-07-06 "7" 652 0 "BSP"
"18809" 2022-07-06 "7" 331 0 "XAUS"
"18810" 2022-07-06 "7" 3411 0 "XFRA"
"18811" 2022-07-06 "7" 500 0 "XGRE"
"18812" 2022-07-06 "8" 620 0 "BSP"
"18813" 2022-07-06 "8" 315 0 "XAUS"
"18814" 2022-07-06 "8" 3257 0 "XFRA"
"18815" 2022-07-06 "8" 500 0 "XGRE"
"18816" 2022-07-06 "9" 620 0 "BSP"
"18817" 2022-07-06 "9" 315 0 "XAUS"
"18818" 2022-07-06 "9" 3257 0 "XFRA"
"18819" 2022-07-06 "9" 500 0 "XGRE"
"18820" 2022-07-06 "10" 598 0 "BSP"
"18821" 2022-07-06 "10" 306 0 "XAUS"
"18822" 2022-07-06 "10" 3140 0 "XFRA"
"18823" 2022-07-06 "10" 500 0 "XGRE"
"18824" 2022-07-06 "11" 598 0 "BSP"
"18825" 2022-07-06 "11" 306 0 "XAUS"
"18826" 2022-07-06 "11" 3140 0 "XFRA"
"18827" 2022-07-06 "11" 500 0 "XGRE"
"18828" 2022-07-06 "12" 598 0 "BSP"
"18829" 2022-07-06 "12" 306 0 "XAUS"
"18830" 2022-07-06 "12" 2937.997 0 "XFRA"
"18831" 2022-07-06 "12" 500 0 "XGRE"
"18832" 2022-07-06 "13" 580 0 "BSP"
"18833" 2022-07-06 "13" 299 0 "XAUS"
"18834" 2022-07-06 "13" 1768.908 0 "XFRA"
"18835" 2022-07-06 "13" 500 0 "XGRE"
"18836" 2022-07-06 "14" 580 0 "BSP"
"18837" 2022-07-06 "14" 299 0 "XAUS"
"18838" 2022-07-06 "14" 2103.812 0 "XFRA"
"18839" 2022-07-06 "14" 500 0 "XGRE"
"18840" 2022-07-06 "15" 580 0 "BSP"
"18841" 2022-07-06 "15" 299 0 "XAUS"
"18842" 2022-07-06 "15" 2687.785 0 "XFRA"
"18843" 2022-07-06 "15" 500 0 "XGRE"
"18844" 2022-07-06 "16" 609 0 "BSP"
"18845" 2022-07-06 "16" 310 0 "XAUS"
"18846" 2022-07-06 "16" 2630.342 0 "XFRA"
"18847" 2022-07-06 "16" 500 0 "XGRE"
"18848" 2022-07-06 "17" 609 0 "BSP"
"18849" 2022-07-06 "17" 310 0 "XAUS"
"18850" 2022-07-06 "17" 3200 0 "XFRA"
"18851" 2022-07-06 "17" 500 0 "XGRE"
"18852" 2022-07-06 "18" 609 0 "BSP"
"18853" 2022-07-06 "18" 310 0 "XAUS"
"18854" 2022-07-06 "18" 3200 0 "XFRA"
"18855" 2022-07-06 "18" 500 0 "XGRE"
"18856" 2022-07-06 "19" 610 0 "BSP"
"18857" 2022-07-06 "19" 310 0 "XAUS"
"18858" 2022-07-06 "19" 3202 0 "XFRA"
"18859" 2022-07-06 "19" 500 0 "XGRE"
"18860" 2022-07-06 "20" 610 0 "BSP"
"18861" 2022-07-06 "20" 310 0 "XAUS"
"18862" 2022-07-06 "20" 3202 0 "XFRA"
"18863" 2022-07-06 "20" 500 0 "XGRE"
"18864" 2022-07-06 "21" 610 0 "BSP"
"18865" 2022-07-06 "21" 310 0 "XAUS"
"18866" 2022-07-06 "21" 3202 0 "XFRA"
"18867" 2022-07-06 "21" 500 0 "XGRE"
"18868" 2022-07-06 "22" 650 0 "BSP"
"18869" 2022-07-06 "22" 327 0 "XAUS"
"18870" 2022-07-06 "22" 3414 0 "XFRA"
"18871" 2022-07-06 "22" 500 0 "XGRE"
"18872" 2022-07-06 "23" 650 0 "BSP"
"18873" 2022-07-06 "23" 327 0 "XAUS"
"18874" 2022-07-06 "23" 2322.879 0 "XFRA"
"18875" 2022-07-06 "23" 500 0 "XGRE"
"18876" 2022-07-06 "24" 621 0 "BSP"
"18877" 2022-07-06 "24" 318 0 "XAUS"
"18878" 2022-07-06 "24" 2406.252 0 "XFRA"
"18879" 2022-07-06 "24" 500 0 "XGRE"
"18885" 2022-07-07 "1" 494 0 "BSP"
"18886" 2022-07-07 "1" 265 0 "XAUS"
"18887" 2022-07-07 "1" 1904.414 0 "XFRA"
"18888" 2022-07-07 "1" 500 0 "XGRE"
"18889" 2022-07-07 "2" 494 0 "BSP"
"18890" 2022-07-07 "2" 265 0 "XAUS"
"18891" 2022-07-07 "2" 2572 0 "XFRA"
"18892" 2022-07-07 "2" 500 0 "XGRE"
"18893" 2022-07-07 "3" 494 0 "BSP"
"18894" 2022-07-07 "3" 265 0 "XAUS"
"18895" 2022-07-07 "3" 2572 0 "XFRA"
"18896" 2022-07-07 "3" 500 0 "XGRE"
"18897" 2022-07-07 "4" 494 0 "BSP"
"18898" 2022-07-07 "4" 265 0 "XAUS"
"18899" 2022-07-07 "4" 2572 0 "XFRA"
"18900" 2022-07-07 "4" 500 0 "XGRE"
"18901" 2022-07-07 "5" 494 0 "BSP"
"18902" 2022-07-07 "5" 265 0 "XAUS"
"18903" 2022-07-07 "5" 2572 0 "XFRA"
"18904" 2022-07-07 "5" 500 0 "XGRE"
"18905" 2022-07-07 "6" 494 0 "BSP"
"18906" 2022-07-07 "6" 265 0 "XAUS"
"18907" 2022-07-07 "6" 2572 0 "XFRA"
"18908" 2022-07-07 "6" 500 0 "XGRE"
"18909" 2022-07-07 "7" 420.498 0 "BSP"
"18910" 2022-07-07 "7" 265 0 "XAUS"
"18911" 2022-07-07 "7" 2572 0 "XFRA"
"18912" 2022-07-07 "7" 500 0 "XGRE"
"18913" 2022-07-07 "8" 534 0 "BSP"
"18914" 2022-07-07 "8" 280 0 "XAUS"
"18915" 2022-07-07 "8" 2412.474 0 "XFRA"
"18916" 2022-07-07 "8" 500 0 "XGRE"
"18917" 2022-07-07 "9" 534 0 "BSP"
"18918" 2022-07-07 "9" 280 0 "XAUS"
"18919" 2022-07-07 "9" 2016.141 0 "XFRA"
"18920" 2022-07-07 "9" 500 0 "XGRE"
"18921" 2022-07-07 "10" 534 0 "BSP"
"18922" 2022-07-07 "10" 280 0 "XAUS"
"18923" 2022-07-07 "10" 2766.666 0 "XFRA"
"18924" 2022-07-07 "10" 500 0 "XGRE"
"18925" 2022-07-07 "11" 534 0 "BSP"
"18926" 2022-07-07 "11" 280 0 "XAUS"
"18927" 2022-07-07 "11" 1958.353 0 "XFRA"
"18928" 2022-07-07 "11" 500 0 "XGRE"
"18929" 2022-07-07 "12" 202.147 0 "BSP"
"18930" 2022-07-07 "12" 280 0 "XAUS"
"18931" 2022-07-07 "12" 2489.596 0 "XFRA"
"18932" 2022-07-07 "12" 500 0 "XGRE"
"18933" 2022-07-07 "13" 333.176 0 "BSP"
"18934" 2022-07-07 "13" 280 0 "XAUS"
"18935" 2022-07-07 "13" 2049.827 0 "XFRA"
"18936" 2022-07-07 "13" 500 0 "XGRE"
"18937" 2022-07-07 "14" 534 0 "BSP"
"18938" 2022-07-07 "14" 280 0 "XAUS"
"18939" 2022-07-07 "14" 2182.261 0 "XFRA"
"18940" 2022-07-07 "14" 500 0 "XGRE"
"18941" 2022-07-07 "15" 315.222 0 "BSP"
"18942" 2022-07-07 "15" 280 0 "XAUS"
"18943" 2022-07-07 "15" 2768.855 0 "XFRA"
"18944" 2022-07-07 "15" 500 0 "XGRE"
"18945" 2022-07-07 "16" 534 0 "BSP"
"18946" 2022-07-07 "16" 280 0 "XAUS"
"18947" 2022-07-07 "16" 2799 0 "XFRA"
"18948" 2022-07-07 "16" 500 0 "XGRE"
"18949" 2022-07-07 "17" 534 0 "BSP"
"18950" 2022-07-07 "17" 280 0 "XAUS"
"18951" 2022-07-07 "17" 2799 0 "XFRA"
"18952" 2022-07-07 "17" 500 0 "XGRE"
"18953" 2022-07-07 "18" 358.004 0 "BSP"
"18954" 2022-07-07 "18" 280 0 "XAUS"
"18955" 2022-07-07 "18" 2799 0 "XFRA"
"18956" 2022-07-07 "18" 500 0 "XGRE"
"18957" 2022-07-07 "19" 534 0 "BSP"
"18958" 2022-07-07 "19" 280 0 "XAUS"
"18959" 2022-07-07 "19" 2799 0 "XFRA"
"18960" 2022-07-07 "19" 500 0 "XGRE"
"18961" 2022-07-07 "20" 534 0 "BSP"
"18962" 2022-07-07 "20" 280 0 "XAUS"
"18963" 2022-07-07 "20" 2799 0 "XFRA"
"18964" 2022-07-07 "20" 292.344 0 "XGRE"
"18965" 2022-07-07 "21" 534 0 "BSP"
"18966" 2022-07-07 "21" 280 0 "XAUS"
"18967" 2022-07-07 "21" 2799 0 "XFRA"
"18968" 2022-07-07 "21" 346.33 0 "XGRE"
"18969" 2022-07-07 "22" 534 0 "BSP"
"18970" 2022-07-07 "22" 280 0 "XAUS"
"18971" 2022-07-07 "22" 2799 0 "XFRA"
"18972" 2022-07-07 "22" 104.19 0 "XGRE"
"18973" 2022-07-07 "23" 534 0 "BSP"
"18974" 2022-07-07 "23" 280 0 "XAUS"
"18975" 2022-07-07 "23" 2398.474 0 "XFRA"
"18976" 2022-07-07 "23" 0 162.157 "XGRE"
"18977" 2022-07-07 "24" 494 0 "BSP"
"18978" 2022-07-07 "24" 265 0 "XAUS"
"18979" 2022-07-07 "24" 1804.511 0 "XFRA"
"18980" 2022-07-07 "24" 282.529 0 "XGRE"
"18986" 2022-07-08 "1" 629 0 "BSP"
"18987" 2022-07-08 "1" 321 0 "XAUS"
"18988" 2022-07-08 "1" 3285 0 "XFRA"
"18989" 2022-07-08 "1" 500 0 "XGRE"
"18990" 2022-07-08 "2" 629 0 "BSP"
"18991" 2022-07-08 "2" 321 0 "XAUS"
"18992" 2022-07-08 "2" 3285 0 "XFRA"
"18993" 2022-07-08 "2" 500 0 "XGRE"
"18994" 2022-07-08 "3" 629 0 "BSP"
"18995" 2022-07-08 "3" 321 0 "XAUS"
"18996" 2022-07-08 "3" 3285 0 "XFRA"
"18997" 2022-07-08 "3" 500 0 "XGRE"
"18998" 2022-07-08 "4" 619 0 "BSP"
"18999" 2022-07-08 "4" 317 0 "XAUS"
"19000" 2022-07-08 "4" 3236 0 "XFRA"
"19001" 2022-07-08 "4" 500 0 "XGRE"
"19002" 2022-07-08 "5" 619 0 "BSP"
"19003" 2022-07-08 "5" 317 0 "XAUS"
"19004" 2022-07-08 "5" 3236 0 "XFRA"
"19005" 2022-07-08 "5" 500 0 "XGRE"
"19006" 2022-07-08 "6" 619 0 "BSP"
"19007" 2022-07-08 "6" 317 0 "XAUS"
"19008" 2022-07-08 "6" 3236 0 "XFRA"
"19009" 2022-07-08 "6" 500 0 "XGRE"
"19010" 2022-07-08 "7" 619 0 "BSP"
"19011" 2022-07-08 "7" 317 0 "XAUS"
"19012" 2022-07-08 "7" 3236 0 "XFRA"
"19013" 2022-07-08 "7" 500 0 "XGRE"
"19014" 2022-07-08 "8" 580 0 "BSP"
"19015" 2022-07-08 "8" 299 0 "XAUS"
"19016" 2022-07-08 "8" 2464.864 0 "XFRA"
"19017" 2022-07-08 "8" 500 0 "XGRE"
"19018" 2022-07-08 "9" 580 0 "BSP"
"19019" 2022-07-08 "9" 299 0 "XAUS"
"19020" 2022-07-08 "9" 3046 0 "XFRA"
"19021" 2022-07-08 "9" 500 0 "XGRE"
"19022" 2022-07-08 "10" 575 0 "BSP"
"19023" 2022-07-08 "10" 297 0 "XAUS"
"19024" 2022-07-08 "10" 2243.392 0 "XFRA"
"19025" 2022-07-08 "10" 500 0 "XGRE"
"19026" 2022-07-08 "11" 575 0 "BSP"
"19027" 2022-07-08 "11" 297 0 "XAUS"
"19028" 2022-07-08 "11" 2567.074 0 "XFRA"
"19029" 2022-07-08 "11" 480.9 0 "XGRE"
"19030" 2022-07-08 "12" 575 0 "BSP"
"19031" 2022-07-08 "12" 297 0 "XAUS"
"19032" 2022-07-08 "12" 2880.61 0 "XFRA"
"19033" 2022-07-08 "12" 500 0 "XGRE"
"19034" 2022-07-08 "13" 520 0 "BSP"
"19035" 2022-07-08 "13" 274 0 "XAUS"
"19036" 2022-07-08 "13" 2491.451 0 "XFRA"
"19037" 2022-07-08 "13" 500 0 "XGRE"
"19038" 2022-07-08 "14" 520 0 "BSP"
"19039" 2022-07-08 "14" 274 0 "XAUS"
"19040" 2022-07-08 "14" 2720.695 0 "XFRA"
"19041" 2022-07-08 "14" 500 0 "XGRE"
"19042" 2022-07-08 "15" 520 0 "BSP"
"19043" 2022-07-08 "15" 274 0 "XAUS"
"19044" 2022-07-08 "15" 2648.239 0 "XFRA"
"19045" 2022-07-08 "15" 500 0 "XGRE"
"19046" 2022-07-08 "16" 605 0 "BSP"
"19047" 2022-07-08 "16" 308 0 "XAUS"
"19048" 2022-07-08 "16" 3175 0 "XFRA"
"19049" 2022-07-08 "16" 500 0 "XGRE"
"19050" 2022-07-08 "17" 605 0 "BSP"
"19051" 2022-07-08 "17" 308 0 "XAUS"
"19052" 2022-07-08 "17" 3175 0 "XFRA"
"19053" 2022-07-08 "17" 322.231 0 "XGRE"
"19054" 2022-07-08 "18" 605 0 "BSP"
"19055" 2022-07-08 "18" 308 0 "XAUS"
"19056" 2022-07-08 "18" 3175 0 "XFRA"
"19057" 2022-07-08 "18" 263.367 0 "XGRE"
"19058" 2022-07-08 "19" 640 0 "BSP"
"19059" 2022-07-08 "19" 323 0 "XAUS"
"19060" 2022-07-08 "19" 3363 0 "XFRA"
"19061" 2022-07-08 "19" 500 0 "XGRE"
"19062" 2022-07-08 "20" 640 0 "BSP"
"19063" 2022-07-08 "20" 323 0 "XAUS"
"19064" 2022-07-08 "20" 2990.466 0 "XFRA"
"19065" 2022-07-08 "20" 500 0 "XGRE"
"19066" 2022-07-08 "21" 640 0 "BSP"
"19067" 2022-07-08 "21" 323 0 "XAUS"
"19068" 2022-07-08 "21" 2243.184 0 "XFRA"
"19069" 2022-07-08 "21" 500 0 "XGRE"
"19070" 2022-07-08 "22" 640 0 "BSP"
"19071" 2022-07-08 "22" 322 0 "XAUS"
"19072" 2022-07-08 "22" 2731.153 0 "XFRA"
"19073" 2022-07-08 "22" 500 0 "XGRE"
"19074" 2022-07-08 "23" 640 0 "BSP"
"19075" 2022-07-08 "23" 322 0 "XAUS"
"19076" 2022-07-08 "23" 925.397 0 "XFRA"
"19077" 2022-07-08 "23" 462.979 0 "XGRE"
"19078" 2022-07-08 "24" 604 0 "BSP"
"19079" 2022-07-08 "24" 310 0 "XAUS"
"19080" 2022-07-08 "24" 985.405 0 "XFRA"
"19081" 2022-07-08 "24" 500 0 "XGRE"
"19087" 2022-07-09 "1" 615 0 "BSP"
"19088" 2022-07-09 "1" 315 0 "XAUS"
"19089" 2022-07-09 "1" 3213 0 "XFRA"
"19090" 2022-07-09 "1" 325.808 0 "XGRE"
"19091" 2022-07-09 "2" 615 0 "BSP"
"19092" 2022-07-09 "2" 315 0 "XAUS"
"19093" 2022-07-09 "2" 3213 0 "XFRA"
"19094" 2022-07-09 "2" 322.617 0 "XGRE"
"19095" 2022-07-09 "3" 615 0 "BSP"
"19096" 2022-07-09 "3" 315 0 "XAUS"
"19097" 2022-07-09 "3" 3213 0 "XFRA"
"19098" 2022-07-09 "3" 500 0 "XGRE"
"19099" 2022-07-09 "4" 644 0 "BSP"
"19100" 2022-07-09 "4" 327 0 "XAUS"
"19101" 2022-07-09 "4" 3368 0 "XFRA"
"19102" 2022-07-09 "4" 500 0 "XGRE"
"19103" 2022-07-09 "5" 644 0 "BSP"
"19104" 2022-07-09 "5" 327 0 "XAUS"
"19105" 2022-07-09 "5" 3368 0 "XFRA"
"19106" 2022-07-09 "5" 402.831 0 "XGRE"
"19107" 2022-07-09 "6" 644 0 "BSP"
"19108" 2022-07-09 "6" 327 0 "XAUS"
"19109" 2022-07-09 "6" 3368 0 "XFRA"
"19110" 2022-07-09 "6" 495.574 0 "XGRE"
"19111" 2022-07-09 "7" 644 0 "BSP"
"19112" 2022-07-09 "7" 327 0 "XAUS"
"19113" 2022-07-09 "7" 3368 0 "XFRA"
"19114" 2022-07-09 "7" 500 0 "XGRE"
"19115" 2022-07-09 "8" 566 0 "BSP"
"19116" 2022-07-09 "8" 293 0 "XAUS"
"19117" 2022-07-09 "8" 2967 0 "XFRA"
"19118" 2022-07-09 "8" 497.341 0 "XGRE"
"19119" 2022-07-09 "9" 566 0 "BSP"
"19120" 2022-07-09 "9" 293 0 "XAUS"
"19121" 2022-07-09 "9" 2967 0 "XFRA"
"19122" 2022-07-09 "9" 98.336 0 "XGRE"
"19123" 2022-07-09 "10" 609 0 "BSP"
"19124" 2022-07-09 "10" 310 0 "XAUS"
"19125" 2022-07-09 "10" 3099.591 0 "XFRA"
"19126" 2022-07-09 "10" 0 289.519 "XGRE"
"19127" 2022-07-09 "11" 609 0 "BSP"
"19128" 2022-07-09 "11" 310 0 "XAUS"
"19129" 2022-07-09 "11" 3199 0 "XFRA"
"19130" 2022-07-09 "11" 0 500 "XGRE"
"19131" 2022-07-09 "12" 609 0 "BSP"
"19132" 2022-07-09 "12" 310 0 "XAUS"
"19133" 2022-07-09 "12" 3199 0 "XFRA"
"19134" 2022-07-09 "12" 0 500 "XGRE"
"19135" 2022-07-09 "13" 534 0 "BSP"
"19136" 2022-07-09 "13" 280 0 "XAUS"
"19137" 2022-07-09 "13" 2657.923 0 "XFRA"
"19138" 2022-07-09 "13" 0 500 "XGRE"
"19139" 2022-07-09 "14" 534 0 "BSP"
"19140" 2022-07-09 "14" 280 0 "XAUS"
"19141" 2022-07-09 "14" 2351.163 0 "XFRA"
"19142" 2022-07-09 "14" 0 500 "XGRE"
"19143" 2022-07-09 "15" 534 0 "BSP"
"19144" 2022-07-09 "15" 280 0 "XAUS"
"19145" 2022-07-09 "15" 2691.194 0 "XFRA"
"19146" 2022-07-09 "15" 0 379.7 "XGRE"
"19147" 2022-07-09 "16" 645 0 "BSP"
"19148" 2022-07-09 "16" 325 0 "XAUS"
"19149" 2022-07-09 "16" 2744.697 0 "XFRA"
"19150" 2022-07-09 "16" 0 202.123 "XGRE"
"19151" 2022-07-09 "17" 645 0 "BSP"
"19152" 2022-07-09 "17" 325 0 "XAUS"
"19153" 2022-07-09 "17" 3118.242 0 "XFRA"
"19154" 2022-07-09 "17" 500 0 "XGRE"
"19155" 2022-07-09 "18" 645 0 "BSP"
"19156" 2022-07-09 "18" 325 0 "XAUS"
"19157" 2022-07-09 "18" 3259.155 0 "XFRA"
"19158" 2022-07-09 "18" 500 0 "XGRE"
"19159" 2022-07-09 "19" 631 0 "BSP"
"19160" 2022-07-09 "19" 319 0 "XAUS"
"19161" 2022-07-09 "19" 3317 0 "XFRA"
"19162" 2022-07-09 "19" 500 0 "XGRE"
"19163" 2022-07-09 "20" 631 0 "BSP"
"19164" 2022-07-09 "20" 319 0 "XAUS"
"19165" 2022-07-09 "20" 3317 0 "XFRA"
"19166" 2022-07-09 "20" 500 0 "XGRE"
"19167" 2022-07-09 "21" 631 0 "BSP"
"19168" 2022-07-09 "21" 319 0 "XAUS"
"19169" 2022-07-09 "21" 3317 0 "XFRA"
"19170" 2022-07-09 "21" 500 0 "XGRE"
"19171" 2022-07-09 "22" 598 0 "BSP"
"19172" 2022-07-09 "22" 306 0 "XAUS"
"19173" 2022-07-09 "22" 3139 0 "XFRA"
"19174" 2022-07-09 "22" 500 0 "XGRE"
"19175" 2022-07-09 "23" 598 0 "BSP"
"19176" 2022-07-09 "23" 306 0 "XAUS"
"19177" 2022-07-09 "23" 3139 0 "XFRA"
"19178" 2022-07-09 "23" 500 0 "XGRE"
"19179" 2022-07-09 "24" 560 0 "BSP"
"19180" 2022-07-09 "24" 293 0 "XAUS"
"19181" 2022-07-09 "24" 2924 0 "XFRA"
"19182" 2022-07-09 "24" 500 0 "XGRE"
"19188" 2022-07-10 "1" 666 0 "BSP"
"19189" 2022-07-10 "1" 336 0 "XAUS"
"19190" 2022-07-10 "1" 3485 0 "XFRA"
"19191" 2022-07-10 "1" 500 0 "XGRE"
"19192" 2022-07-10 "2" 666 0 "BSP"
"19193" 2022-07-10 "2" 336 0 "XAUS"
"19194" 2022-07-10 "2" 3485 0 "XFRA"
"19195" 2022-07-10 "2" 500 0 "XGRE"
"19196" 2022-07-10 "3" 666 0 "BSP"
"19197" 2022-07-10 "3" 336 0 "XAUS"
"19198" 2022-07-10 "3" 3485 0 "XFRA"
"19199" 2022-07-10 "3" 500 0 "XGRE"
"19200" 2022-07-10 "4" 605 0 "BSP"
"19201" 2022-07-10 "4" 311 0 "XAUS"
"19202" 2022-07-10 "4" 3162 0 "XFRA"
"19203" 2022-07-10 "4" 500 0 "XGRE"
"19204" 2022-07-10 "5" 605 0 "BSP"
"19205" 2022-07-10 "5" 311 0 "XAUS"
"19206" 2022-07-10 "5" 3162 0 "XFRA"
"19207" 2022-07-10 "5" 500 0 "XGRE"
"19208" 2022-07-10 "6" 605 0 "BSP"
"19209" 2022-07-10 "6" 311 0 "XAUS"
"19210" 2022-07-10 "6" 3162 0 "XFRA"
"19211" 2022-07-10 "6" 500 0 "XGRE"
"19212" 2022-07-10 "7" 605 0 "BSP"
"19213" 2022-07-10 "7" 311 0 "XAUS"
"19214" 2022-07-10 "7" 3162 0 "XFRA"
"19215" 2022-07-10 "7" 500 0 "XGRE"
"19216" 2022-07-10 "8" 591 0 "BSP"
"19217" 2022-07-10 "8" 305 0 "XAUS"
"19218" 2022-07-10 "8" 3088 0 "XFRA"
"19219" 2022-07-10 "8" 500 0 "XGRE"
"19220" 2022-07-10 "9" 591 0 "BSP"
"19221" 2022-07-10 "9" 305 0 "XAUS"
"19222" 2022-07-10 "9" 3088 0 "XFRA"
"19223" 2022-07-10 "9" 296.934 0 "XGRE"
"19224" 2022-07-10 "10" 577 0 "BSP"
"19225" 2022-07-10 "10" 300 0 "XAUS"
"19226" 2022-07-10 "10" 3013 0 "XFRA"
"19227" 2022-07-10 "10" 238.617 0 "XGRE"
"19228" 2022-07-10 "11" 577 0 "BSP"
"19229" 2022-07-10 "11" 300 0 "XAUS"
"19230" 2022-07-10 "11" 3013 0 "XFRA"
"19231" 2022-07-10 "11" 56.497 0 "XGRE"
"19232" 2022-07-10 "12" 577 0 "BSP"
"19233" 2022-07-10 "12" 300 0 "XAUS"
"19234" 2022-07-10 "12" 2775.92 0 "XFRA"
"19235" 2022-07-10 "12" 0 88.312 "XGRE"
"19236" 2022-07-10 "13" 556 0 "BSP"
"19237" 2022-07-10 "13" 291 0 "XAUS"
"19238" 2022-07-10 "13" 2234.828 0 "XFRA"
"19239" 2022-07-10 "13" 0 28.356 "XGRE"
"19240" 2022-07-10 "14" 556 0 "BSP"
"19241" 2022-07-10 "14" 291 0 "XAUS"
"19242" 2022-07-10 "14" 2617.2 0 "XFRA"
"19243" 2022-07-10 "14" 0 132.861 "XGRE"
"19244" 2022-07-10 "15" 556 0 "BSP"
"19245" 2022-07-10 "15" 291 0 "XAUS"
"19246" 2022-07-10 "15" 2902 0 "XFRA"
"19247" 2022-07-10 "15" 0 215.102 "XGRE"
"19248" 2022-07-10 "16" 599 0 "BSP"
"19249" 2022-07-10 "16" 309 0 "XAUS"
"19250" 2022-07-10 "16" 3131 0 "XFRA"
"19251" 2022-07-10 "16" 0 410.428 "XGRE"
"19252" 2022-07-10 "17" 599 0 "BSP"
"19253" 2022-07-10 "17" 309 0 "XAUS"
"19254" 2022-07-10 "17" 3131 0 "XFRA"
"19255" 2022-07-10 "17" 4.296 0 "XGRE"
"19256" 2022-07-10 "18" 599 0 "BSP"
"19257" 2022-07-10 "18" 309 0 "XAUS"
"19258" 2022-07-10 "18" 3131 0 "XFRA"
"19259" 2022-07-10 "18" 500 0 "XGRE"
"19260" 2022-07-10 "19" 656 0 "BSP"
"19261" 2022-07-10 "19" 332 0 "XAUS"
"19262" 2022-07-10 "19" 3429 0 "XFRA"
"19263" 2022-07-10 "19" 500 0 "XGRE"
"19264" 2022-07-10 "20" 656 0 "BSP"
"19265" 2022-07-10 "20" 332 0 "XAUS"
"19266" 2022-07-10 "20" 3429 0 "XFRA"
"19267" 2022-07-10 "20" 500 0 "XGRE"
"19268" 2022-07-10 "21" 656 0 "BSP"
"19269" 2022-07-10 "21" 332 0 "XAUS"
"19270" 2022-07-10 "21" 3429 0 "XFRA"
"19271" 2022-07-10 "21" 500 0 "XGRE"
"19272" 2022-07-10 "22" 665 0 "BSP"
"19273" 2022-07-10 "22" 336 0 "XAUS"
"19274" 2022-07-10 "22" 3478 0 "XFRA"
"19275" 2022-07-10 "22" 500 0 "XGRE"
"19276" 2022-07-10 "23" 665 0 "BSP"
"19277" 2022-07-10 "23" 336 0 "XAUS"
"19278" 2022-07-10 "23" 3478 0 "XFRA"
"19279" 2022-07-10 "23" 500 0 "XGRE"
"19280" 2022-07-10 "24" 665 0 "BSP"
"19281" 2022-07-10 "24" 336 0 "XAUS"
"19282" 2022-07-10 "24" 3478 0 "XFRA"
"19283" 2022-07-10 "24" 500 0 "XGRE"
"19289" 2022-07-11 "1" 636 0 "BSP"
"19290" 2022-07-11 "1" 324 0 "XAUS"
"19291" 2022-07-11 "1" 3322 0 "XFRA"
"19292" 2022-07-11 "1" 500 0 "XGRE"
"19293" 2022-07-11 "2" 636 0 "BSP"
"19294" 2022-07-11 "2" 324 0 "XAUS"
"19295" 2022-07-11 "2" 3322 0 "XFRA"
"19296" 2022-07-11 "2" 500 0 "XGRE"
"19297" 2022-07-11 "3" 636 0 "BSP"
"19298" 2022-07-11 "3" 324 0 "XAUS"
"19299" 2022-07-11 "3" 3322 0 "XFRA"
"19300" 2022-07-11 "3" 500 0 "XGRE"
"19301" 2022-07-11 "4" 502 0 "BSP"
"19302" 2022-07-11 "4" 268 0 "XAUS"
"19303" 2022-07-11 "4" 2616 0 "XFRA"
"19304" 2022-07-11 "4" 500 0 "XGRE"
"19305" 2022-07-11 "5" 502 0 "BSP"
"19306" 2022-07-11 "5" 268 0 "XAUS"
"19307" 2022-07-11 "5" 2616 0 "XFRA"
"19308" 2022-07-11 "5" 500 0 "XGRE"
"19309" 2022-07-11 "6" 502 0 "BSP"
"19310" 2022-07-11 "6" 268 0 "XAUS"
"19311" 2022-07-11 "6" 2616 0 "XFRA"
"19312" 2022-07-11 "6" 500 0 "XGRE"
"19313" 2022-07-11 "7" 502 0 "BSP"
"19314" 2022-07-11 "7" 268 0 "XAUS"
"19315" 2022-07-11 "7" 2116.542 0 "XFRA"
"19316" 2022-07-11 "7" 500 0 "XGRE"
"19317" 2022-07-11 "8" 387.29 0 "BSP"
"19318" 2022-07-11 "8" 286 0 "XAUS"
"19319" 2022-07-11 "8" 1280.961 0 "XFRA"
"19320" 2022-07-11 "8" 500 0 "XGRE"
